,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ct__subpipe_num__num_impute__strategy,param_ct__subpipe_num__poly__degree,param_fsm_1__C,param_fsm_1__max_iter,param_fsm_1__solver,param_fsm_1__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
530,0.06143407821655274,0.004139196023035786,0.009612274169921876,0.003164654663328188,median,1,0.001,1000,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.696,0.73,0.704,0.704,0.7154308617234469,0.7098861723446893,0.011810414686907782,801
531,0.05444645881652832,0.0032644385766129546,0.010018539428710938,0.0020502877337868876,median,1,0.001,1000,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.694,0.73,0.704,0.702,0.7154308617234469,0.7090861723446894,0.012500550820993054,825
532,0.061606311798095705,0.005097077446690783,0.00868072509765625,0.0014366694595537258,median,1,0.001,1000,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.718,0.752,0.718,0.72,0.7254509018036072,0.7266901803607213,0.012945422080238678,697
533,0.07140226364135742,0.013805144148027863,0.00949721336364746,0.0010924856331027727,median,1,0.001,1000,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.718,0.752,0.718,0.72,0.7254509018036072,0.7266901803607213,0.012945422080238678,697
534,0.06526474952697754,0.00421289960831382,0.009656572341918945,0.0025064282824467554,median,1,0.001,1000,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.718,0.752,0.718,0.72,0.7254509018036072,0.7266901803607213,0.012945422080238678,697
535,0.0734395980834961,0.018926467474899733,0.009785223007202148,0.004513610292518471,median,1,0.001,1000,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.718,0.752,0.716,0.72,0.7254509018036072,0.7262901803607213,0.013235410727442812,721
536,0.060515403747558594,0.008109327537142837,0.007410240173339844,0.0022662495870028167,median,1,0.001,10000,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.696,0.73,0.704,0.704,0.7154308617234469,0.7098861723446893,0.011810414686907782,801
537,0.05415663719177246,0.005007061168965485,0.011731576919555665,0.0022980450850453135,median,1,0.001,10000,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.696,0.73,0.704,0.704,0.7154308617234469,0.7098861723446893,0.011810414686907782,801
538,0.06512413024902344,0.01307857528068161,0.013655900955200195,0.005394105337824138,median,1,0.001,10000,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.696,0.73,0.704,0.704,0.7154308617234469,0.7098861723446893,0.011810414686907782,801
539,0.05458269119262695,0.0030107236889142562,0.010003185272216797,0.0018195720622043218,median,1,0.001,10000,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.694,0.73,0.704,0.702,0.7154308617234469,0.7090861723446894,0.012500550820993054,825
540,0.07728533744812012,0.013062903508400349,0.010341119766235352,0.002433578528347471,median,1,0.001,10000,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.718,0.752,0.718,0.72,0.7254509018036072,0.7266901803607213,0.012945422080238678,697
541,0.07355847358703613,0.00893037873892565,0.009713506698608399,0.0015746314695761258,median,1,0.001,10000,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.718,0.752,0.718,0.72,0.7254509018036072,0.7266901803607213,0.012945422080238678,697
542,0.06952977180480957,0.003781856457131604,0.009284305572509765,0.0004705076558160268,median,1,0.001,10000,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.718,0.752,0.718,0.72,0.7254509018036072,0.7266901803607213,0.012945422080238678,697
543,0.06596860885620118,0.004951142256061403,0.010763072967529297,0.0014780209238634144,median,1,0.001,10000,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.001, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.718,0.752,0.716,0.72,0.7254509018036072,0.7262901803607213,0.013235410727442812,721
544,0.06194429397583008,0.006091426461466561,0.012021303176879883,0.0029991335129535834,median,1,0.01,10,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.758,0.772,0.738,0.756,0.7635270541082164,0.7575054108216432,0.011218959264017453,585
545,0.05841221809387207,0.0047017639660590855,0.00940399169921875,0.0029692179448102037,median,1,0.01,10,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.758,0.772,0.738,0.756,0.7635270541082164,0.7575054108216432,0.011218959264017453,585
546,0.05752124786376953,0.007444385321909709,0.007921218872070312,0.00255851573821039,median,1,0.01,10,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.758,0.772,0.738,0.756,0.7655310621242485,0.7579062124248497,0.011460130157838767,577
547,0.05498800277709961,0.0032514658863354554,0.010654830932617187,0.0022906703638558433,median,1,0.01,10,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.76,0.77,0.738,0.754,0.7595190380761523,0.7563038076152304,0.010506399322756111,633
548,0.07138371467590332,0.006391534192347409,0.010225296020507812,0.0015456458731133518,median,1,0.01,10,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.758,0.772,0.738,0.754,0.7615230460921844,0.7567046092184369,0.011099744748262122,625
549,0.0799072265625,0.016196308109913817,0.009095430374145508,0.003475075997571881,median,1,0.01,10,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.758,0.772,0.738,0.754,0.7615230460921844,0.7567046092184369,0.011099744748262122,625
550,0.06631731986999512,0.006685001125895987,0.010622930526733399,0.0020336321740766572,median,1,0.01,10,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.758,0.772,0.738,0.754,0.7615230460921844,0.7567046092184369,0.011099744748262122,625
551,0.06934094429016113,0.005261841325579549,0.010778474807739257,0.0025752698273032817,median,1,0.01,10,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.758,0.772,0.738,0.754,0.7615230460921844,0.7567046092184369,0.011099744748262122,625
552,0.05599398612976074,0.0037680719687391106,0.008525991439819336,0.0017150832916750455,median,1,0.01,100,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.758,0.772,0.738,0.756,0.7635270541082164,0.7575054108216432,0.011218959264017453,585
553,0.062157058715820314,0.0050923551345469385,0.011231946945190429,0.001341761304453578,median,1,0.01,100,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.758,0.772,0.738,0.756,0.7635270541082164,0.7575054108216432,0.011218959264017453,585
554,0.0589238166809082,0.012484234981893768,0.010404729843139648,0.0008747697116143355,median,1,0.01,100,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.758,0.772,0.738,0.756,0.7655310621242485,0.7579062124248497,0.011460130157838767,577
555,0.048835372924804686,0.003732340828954922,0.01202845573425293,0.003946262923355857,median,1,0.01,100,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.76,0.77,0.738,0.754,0.7595190380761523,0.7563038076152304,0.010506399322756111,633
556,0.08544554710388183,0.015477744156471546,0.011595201492309571,0.002316800194183982,median,1,0.01,100,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
557,0.07598996162414551,0.002716579268753996,0.007765579223632813,0.0014279647282469444,median,1,0.01,100,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
558,0.0840113639831543,0.00531816982639132,0.008927583694458008,0.0008191701966596425,median,1,0.01,100,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
559,0.07347087860107422,0.005405995174355682,0.008839130401611328,0.0019150548291193338,median,1,0.01,100,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
560,0.05473027229309082,0.002983335613353926,0.009070205688476562,0.00178870207769206,median,1,0.01,1000,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.758,0.772,0.738,0.756,0.7635270541082164,0.7575054108216432,0.011218959264017453,585
561,0.054413652420043944,0.005537084467699036,0.011178970336914062,0.0019196013821284478,median,1,0.01,1000,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.758,0.772,0.738,0.756,0.7635270541082164,0.7575054108216432,0.011218959264017453,585
562,0.05346913337707519,0.004401916468933222,0.007156753540039062,0.002787944951041647,median,1,0.01,1000,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.758,0.772,0.738,0.756,0.7655310621242485,0.7579062124248497,0.011460130157838767,577
563,0.057085847854614256,0.004785025321835916,0.009528636932373047,0.001596942329453109,median,1,0.01,1000,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.76,0.77,0.738,0.754,0.7595190380761523,0.7563038076152304,0.010506399322756111,633
564,0.07316842079162597,0.005719972229956705,0.01089320182800293,0.0018886878280318163,median,1,0.01,1000,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
565,0.07310895919799805,0.004481715871755536,0.009580850601196289,0.0010855380188089952,median,1,0.01,1000,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
566,0.07134504318237304,0.002011398994178884,0.009758949279785156,0.000751878231203081,median,1,0.01,1000,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
567,0.06414413452148438,0.003961962272046992,0.006930398941040039,0.0011648809656506014,median,1,0.01,1000,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
568,0.04249505996704102,0.0030705063119250715,0.006575107574462891,0.0003633194695380904,median,1,0.01,10000,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.758,0.772,0.738,0.756,0.7635270541082164,0.7575054108216432,0.011218959264017453,585
569,0.04461674690246582,0.003860547968276918,0.006605768203735351,0.0013602804710372738,median,1,0.01,10000,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.758,0.772,0.738,0.756,0.7635270541082164,0.7575054108216432,0.011218959264017453,585
570,0.042097854614257815,0.004086294512603932,0.007170486450195313,0.0007883312592937995,median,1,0.01,10000,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.758,0.772,0.738,0.756,0.7655310621242485,0.7579062124248497,0.011460130157838767,577
571,0.04263753890991211,0.0035718647974467225,0.007149362564086914,0.0010248963283628764,median,1,0.01,10000,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.76,0.77,0.738,0.754,0.7595190380761523,0.7563038076152304,0.010506399322756111,633
572,0.06573171615600586,0.004046632420850074,0.007733726501464843,0.0004668891469089174,median,1,0.01,10000,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
573,0.06445369720458985,0.004351911788677651,0.007971858978271485,0.0012780783474142183,median,1,0.01,10000,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
574,0.06848931312561035,0.002662921660432466,0.0072784423828125,0.0014123839996974866,median,1,0.01,10000,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
575,0.06055107116699219,0.003020841103738307,0.007103633880615234,0.001170187750014997,median,1,0.01,10000,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.758,0.772,0.74,0.756,0.7615230460921844,0.7575046092184368,0.010345866746052432,601
576,0.0541285514831543,0.011818508356517944,0.008006143569946288,0.001057246863438297,median,1,0.1,10,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
577,0.05556445121765137,0.003185490788452983,0.008888721466064453,0.0015775629837246135,median,1,0.1,10,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
578,0.04718117713928223,0.002085698699605601,0.008162498474121094,0.0011687404522166512,median,1,0.1,10,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.774,0.76,0.766,0.766,0.7875751503006012,0.7707150300601202,0.0095323613879704,433
579,0.043488693237304685,0.0032409878822301243,0.008240699768066406,0.0009333648951478582,median,1,0.1,10,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.774,0.756,0.762,0.764,0.7855711422845691,0.7683142284569138,0.010394723118668448,481
580,0.051021242141723634,0.0043274104957359266,0.00808262825012207,0.0011377309313935478,median,1,0.1,10,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.772,0.762,0.76,0.762,0.7755511022044088,0.7663102204408817,0.0062408712486215975,569
581,0.05486507415771484,0.0032146283672165655,0.007206964492797852,0.0008797129096401395,median,1,0.1,10,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.772,0.762,0.76,0.762,0.7755511022044088,0.7663102204408817,0.0062408712486215975,569
582,0.053492498397827146,0.0031666731960056263,0.007966327667236327,0.0013650558119626224,median,1,0.1,10,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.772,0.762,0.76,0.762,0.7755511022044088,0.7663102204408817,0.0062408712486215975,569
583,0.05238633155822754,0.0022568010220441145,0.008478975296020508,0.0009830084767260673,median,1,0.1,10,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.772,0.762,0.76,0.762,0.7755511022044088,0.7663102204408817,0.0062408712486215975,569
584,0.04998197555541992,0.002894456710478356,0.0076263427734375,0.001051178505171717,median,1,0.1,100,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
585,0.04793472290039062,0.002925742386108421,0.007648897171020508,0.0009961339077286277,median,1,0.1,100,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
586,0.042782831192016604,0.0016407359255275692,0.0074846744537353516,0.0006458703773431579,median,1,0.1,100,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.774,0.76,0.766,0.766,0.7875751503006012,0.7707150300601202,0.0095323613879704,433
587,0.04382176399230957,0.003971658492966249,0.00839686393737793,0.0011859167708056458,median,1,0.1,100,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.774,0.756,0.762,0.764,0.7855711422845691,0.7683142284569138,0.010394723118668448,481
588,0.08719696998596191,0.006144368016745944,0.008172321319580077,0.0008944844923910257,median,1,0.1,100,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
589,0.0858421802520752,0.005384118346051649,0.006690597534179688,0.0003816308217833482,median,1,0.1,100,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
590,0.08780698776245117,0.005816622084995183,0.007666444778442383,0.00151390474030616,median,1,0.1,100,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
591,0.07419133186340332,0.009374169883926252,0.007259273529052734,0.001405278039644648,median,1,0.1,100,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
592,0.047026443481445315,0.002832440187500854,0.008613777160644532,0.001614037400054064,median,1,0.1,1000,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'median', 'ct__subpipe_num__poly__degree': 1, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.774,0.76,0.762,0.766,0.7875751503006012,0.7699150300601203,0.010048381050052856,441
